,Date,Open*,High,Low,Close**,Volume,Market Cap
1758,"Feb 24, 2015",239.0,239.9,236.4,238.74,"14,200,400","3,312,489,904"
1759,"Feb 23, 2015",235.99,240.11,232.42,238.89,"16,400,000","3,313,897,879"
1760,"Feb 22, 2015",244.54,246.39,233.85,235.98,"19,527,000","3,272,629,326"
1761,"Feb 21, 2015",243.75,255.32,243.18,244.53,"12,284,200","3,390,372,210"
1762,"Feb 20, 2015",240.25,247.1,239.3,243.78,"23,876,700","3,379,032,908"
1763,"Feb 19, 2015",236.41,242.67,235.59,240.28,"18,270,500","3,329,631,566"
1764,"Feb 18, 2015",243.78,244.25,232.34,236.33,"25,200,800","3,273,812,262"
1765,"Feb 17, 2015",233.42,245.77,232.31,243.61,"27,363,100","3,373,706,168"
1766,"Feb 16, 2015",234.82,239.52,229.02,233.84,"28,153,700","3,237,573,873"
1767,"Feb 15, 2015",257.51,265.61,227.68,234.82,"56,552,400","3,250,242,178"
1768,"Feb 14, 2015",235.53,259.81,235.53,257.32,"49,732,500","3,560,717,936"
1769,"Feb 13, 2015",221.97,240.26,221.26,235.43,"42,744,400","3,256,814,719"
1770,"Feb 12, 2015",219.21,222.2,217.61,221.76,"15,206,200","3,066,996,120"
1771,"Feb 11, 2015",219.73,223.41,218.07,219.18,"17,201,900","3,030,676,475"
1772,"Feb 10, 2015",220.28,221.81,215.33,219.84,"21,115,100","3,038,850,985"
1773,"Feb 09, 2015",223.39,223.98,217.02,220.11,"27,791,300","3,041,799,140"
1774,"Feb 08, 2015",227.69,229.44,221.08,223.41,"17,145,200","3,086,537,315"
1775,"Feb 07, 2015",222.63,230.3,222.61,227.75,"21,604,200","3,145,761,023"
1776,"Feb 06, 2015",216.92,230.51,216.23,222.27,"24,435,300","3,069,076,711"
1777,"Feb 05, 2015",227.66,239.4,214.73,217.11,"22,516,400","2,996,945,966"
1778,"Feb 04, 2015",227.51,230.06,221.11,226.85,"26,594,300","3,130,520,358"
1779,"Feb 03, 2015",237.45,245.96,224.48,227.27,"40,783,700","3,135,343,874"
1780,"Feb 02, 2015",226.49,242.18,222.66,238.23,"30,612,100","3,285,797,305"
1781,"Feb 01, 2015",216.87,231.57,212.01,226.97,"29,128,500","3,129,637,468"
1782,"Jan 31, 2015",226.44,233.5,216.31,217.46,"23,348,200","2,997,692,311"
1783,"Jan 30, 2015",232.77,242.85,225.84,226.43,"26,605,200","3,120,272,355"
1784,"Jan 29, 2015",233.35,238.71,220.71,233.51,"32,213,400","3,217,149,466"
1785,"Jan 28, 2015",263.35,266.54,227.05,233.91,"44,352,200","3,221,728,839"
1786,"Jan 27, 2015",273.17,275.48,250.65,263.48,"44,399,000","3,627,760,928"
1787,"Jan 26, 2015",254.08,309.38,254.08,273.47,"106,794,000","3,764,417,376"
1788,"Jan 25, 2015",247.35,255.07,243.89,253.72,"33,582,700","3,491,686,145"
1789,"Jan 24, 2015",232.7,248.21,230.02,247.85,"24,782,500","3,410,114,481"
1790,"Jan 23, 2015",233.52,234.85,225.2,232.88,"24,621,700","3,203,436,948"
1791,"Jan 22, 2015",227.32,237.02,226.43,233.41,"33,544,600","3,209,962,696"
1792,"Jan 21, 2015",211.38,227.79,211.21,226.9,"29,924,600","3,119,680,595"
1793,"Jan 20, 2015",212.91,215.24,205.15,211.32,"24,051,100","2,904,651,464"
1794,"Jan 19, 2015",211.47,216.73,207.32,214.86,"18,658,300","2,952,759,522"
1795,"Jan 18, 2015",200.05,218.7,194.51,210.34,"30,085,100","2,889,858,038"
1796,"Jan 17, 2015",207.83,211.73,194.88,199.26,"23,469,700","2,736,875,952"
1797,"Jan 16, 2015",209.07,221.59,199.77,208.1,"38,421,000","2,857,541,182"
1798,"Jan 15, 2015",176.9,229.07,176.9,209.84,"81,773,504","2,880,801,385"
1799,"Jan 14, 2015",223.89,223.89,171.51,178.1,"97,638,704","2,444,379,076"
1800,"Jan 13, 2015",267.39,268.28,219.91,225.86,"72,843,904","3,099,004,902"
1801,"Jan 12, 2015",266.15,272.2,265.2,267.8,"18,880,300","3,673,551,884"
1802,"Jan 11, 2015",274.61,279.64,265.04,265.66,"18,200,800","3,643,307,731"
1803,"Jan 10, 2015",287.3,288.13,273.97,274.8,"15,264,300","3,767,535,599"
1804,"Jan 09, 2015",282.38,291.11,280.53,290.41,"18,718,600","3,980,426,431"
1805,"Jan 08, 2015",294.14,294.14,282.17,283.35,"19,982,500","3,882,766,766"
1806,"Jan 07, 2015",286.08,298.75,283.08,294.34,"24,866,800","4,032,255,015"
1807,"Jan 06, 2015",274.61,287.55,272.7,286.19,"23,245,700","3,919,623,080"
1808,"Jan 05, 2015",265.08,278.34,265.08,274.47,"43,962,800","3,758,098,008"
1809,"Jan 04, 2015",281.15,287.23,257.61,264.2,"55,629,100","3,616,320,975"
1810,"Jan 03, 2015",314.85,315.15,281.08,281.08,"33,054,400","3,846,269,872"
1811,"Jan 02, 2015",314.08,315.84,313.57,315.03,"7,860,650","4,309,551,126"
1812,"Jan 01, 2015",320.43,320.43,314.0,314.25,"8,036,550","4,297,535,768"
1813,"Dec 31, 2014",310.91,320.19,310.21,320.19,"13,942,900","4,377,510,595"
1814,"Dec 30, 2014",312.72,314.81,309.37,310.74,"12,528,300","4,247,060,095"
1815,"Dec 29, 2014",317.7,320.27,312.31,312.67,"12,302,500","4,272,268,163"
1816,"Dec 28, 2014",316.16,320.03,311.08,317.24,"11,676,600","4,333,389,568"
1817,"Dec 27, 2014",327.58,328.91,312.63,315.86,"15,185,200","4,313,267,197"
1818,"Dec 26, 2014",319.15,331.42,316.63,327.92,"16,410,500","4,476,703,675"
1819,"Dec 25, 2014",322.29,322.67,316.96,319.01,"9,883,640","4,353,789,283"
1820,"Dec 24, 2014",334.39,334.74,321.36,322.53,"15,092,300","4,400,637,769"
1821,"Dec 23, 2014",332.02,336.29,329.6,334.57,"16,574,200","4,563,595,537"
1822,"Dec 22, 2014",321.07,334.12,320.42,331.89,"22,315,100","4,525,705,359"
1823,"Dec 21, 2014",329.54,329.63,318.9,320.84,"15,207,600","4,373,820,008"
1824,"Dec 20, 2014",317.62,330.33,316.04,329.96,"20,856,700","4,496,945,577"
1825,"Dec 19, 2014",311.18,318.53,306.77,317.84,"23,823,100","4,330,801,581"
1826,"Dec 18, 2014",319.79,323.71,304.23,311.4,"39,173,000","4,241,890,806"
1827,"Dec 17, 2014",326.86,333.95,315.15,319.78,"37,567,900","4,355,021,350"
1828,"Dec 16, 2014",345.67,345.86,327.06,327.06,"30,864,900","4,453,202,603"
1829,"Dec 15, 2014",351.36,351.82,344.93,345.35,"17,264,200","4,700,905,209"
1830,"Dec 14, 2014",346.73,353.32,345.42,351.63,"12,415,200","4,785,245,608"
1831,"Dec 13, 2014",352.38,352.38,346.59,347.38,"11,675,900","4,726,102,586"
1832,"Dec 12, 2014",350.83,352.98,349.29,352.54,"16,989,800","4,795,055,945"
1833,"Dec 11, 2014",344.34,361.36,338.76,350.51,"32,431,300","4,766,084,199"
1834,"Dec 10, 2014",352.2,352.38,346.36,346.36,"16,427,700","4,708,572,401"
1835,"Dec 09, 2014",361.89,363.07,344.95,352.22,"32,915,500","4,786,893,958"
1836,"Dec 08, 2014",374.96,376.03,361.89,361.91,"18,898,700","4,917,302,822"
1837,"Dec 07, 2014",374.84,376.29,373.27,375.1,"6,491,650","5,094,943,517"
1838,"Dec 06, 2014",376.76,378.45,370.95,374.79,"7,009,320","5,089,542,822"
1839,"Dec 05, 2014",369.44,379.19,365.76,376.85,"15,181,800","5,116,358,331"
1840,"Dec 04, 2014",375.72,378.65,367.76,369.6,"14,529,600","5,016,487,250"
1841,"Dec 03, 2014",381.72,383.03,374.35,375.01,"13,340,100","5,088,491,940"
1842,"Dec 02, 2014",379.25,384.04,377.86,381.32,"12,364,100","5,172,928,823"
1843,"Dec 01, 2014",378.25,383.66,376.67,379.24,"11,763,000","5,143,434,464"
1844,"Nov 30, 2014",375.51,382.53,373.31,378.05,"9,194,440","5,125,958,175"
1845,"Nov 29, 2014",376.15,387.6,372.14,375.49,"15,375,600","5,089,799,280"
1846,"Nov 28, 2014",369.37,382.84,358.45,376.45,"22,946,500","5,101,280,353"
1847,"Nov 27, 2014",370.5,373.99,368.28,369.67,"8,748,030","5,008,058,116"
1848,"Nov 26, 2014",376.02,377.7,365.82,368.37,"18,601,700","4,989,166,443"
1849,"Nov 25, 2014",376.89,394.7,374.78,375.35,"25,442,200","5,082,390,210"
1850,"Nov 24, 2014",366.95,387.21,366.67,376.9,"30,930,100","5,102,174,795"
1851,"Nov 23, 2014",353.17,370.85,353.17,367.57,"15,151,600","4,974,540,006"
1852,"Nov 22, 2014",351.6,364.84,350.88,352.92,"15,273,000","4,774,989,954"
1853,"Nov 21, 2014",357.88,357.88,344.11,350.85,"29,850,100","4,745,605,133"
1854,"Nov 20, 2014",380.31,382.02,356.78,357.84,"25,233,200","4,839,043,482"
1855,"Nov 19, 2014",373.9,386.48,373.9,380.55,"18,931,800","5,144,903,809"
1856,"Nov 18, 2014",387.79,392.4,371.12,375.2,"32,222,500","5,071,157,408"
1857,"Nov 17, 2014",388.35,410.2,377.5,387.41,"41,518,800","5,234,695,637"
1858,"Nov 16, 2014",374.73,390.8,374.6,387.88,"11,905,600","5,239,694,300"
1859,"Nov 15, 2014",399.65,405.53,371.01,376.13,"15,727,500","5,079,582,132"
1860,"Nov 14, 2014",418.42,419.25,384.79,397.82,"29,589,200","5,371,040,273"
1861,"Nov 13, 2014",427.27,457.09,401.12,420.73,"58,945,000","5,678,828,589"
1862,"Nov 12, 2014",367.98,429.72,367.98,423.56,"45,783,200","5,715,426,244"
1863,"Nov 11, 2014",365.86,371.31,363.73,367.7,"15,838,900","4,960,242,320"
1864,"Nov 10, 2014",362.27,374.82,357.56,366.92,"30,450,100","4,948,658,123"
1865,"Nov 09, 2014",345.38,363.63,344.26,363.26,"24,205,600","4,897,961,165"
1866,"Nov 08, 2014",342.15,347.03,342.15,345.49,"8,535,470","4,656,988,222"
1867,"Nov 07, 2014",349.82,352.73,341.78,342.42,"16,834,200","4,614,264,695"
1868,"Nov 06, 2014",339.46,352.97,338.42,349.29,"18,797,000","4,705,591,219"
1869,"Nov 05, 2014",330.68,343.37,330.68,339.49,"19,817,200","4,572,205,935"
1870,"Nov 04, 2014",327.16,331.77,325.08,330.49,"15,655,500","4,449,934,321"
1871,"Nov 03, 2014",325.57,334.0,325.48,327.55,"12,948,500","4,409,040,617"
1872,"Nov 02, 2014",326.08,329.05,320.63,325.89,"8,603,620","4,385,292,372"
1873,"Nov 01, 2014",338.65,340.53,321.05,325.75,"16,677,200","4,382,113,991"
1874,"Oct 31, 2014",345.01,348.05,337.14,338.32,"12,545,400","4,549,893,052"
1875,"Oct 30, 2014",335.71,350.91,335.07,345.3,"30,177,900","4,642,194,094"
1876,"Oct 29, 2014",357.09,357.83,335.34,335.59,"18,192,700","4,510,175,245"
1877,"Oct 28, 2014",353.21,359.98,352.68,357.62,"7,845,880","4,804,812,401"
1878,"Oct 27, 2014",354.78,358.63,349.81,352.99,"13,033,000","4,741,410,021"
1879,"Oct 26, 2014",347.49,359.22,343.93,354.7,"11,272,500","4,763,036,253"
1880,"Oct 25, 2014",358.61,359.86,342.88,347.27,"18,127,500","4,662,139,220"
1881,"Oct 24, 2014",358.59,364.35,353.3,358.35,"15,585,700","4,809,419,914"
1882,"Oct 23, 2014",382.96,385.05,356.45,358.42,"26,456,900","4,808,952,572"
1883,"Oct 22, 2014",386.12,388.58,382.25,383.16,"11,641,300","5,139,461,096"
1884,"Oct 21, 2014",382.42,392.65,380.83,386.48,"14,188,900","5,182,426,851"
1885,"Oct 20, 2014",389.23,390.08,378.25,382.85,"16,419,000","5,132,276,503"
1886,"Oct 19, 2014",391.25,393.94,386.46,389.55,"5,914,570","5,220,783,140"
1887,"Oct 18, 2014",383.98,395.16,378.97,391.44,"11,416,800","5,244,892,214"
1888,"Oct 17, 2014",382.76,385.48,375.39,383.76,"13,600,700","5,140,342,471"
1889,"Oct 16, 2014",394.52,398.81,373.07,382.56,"26,990,000","5,122,903,035"
1890,"Oct 15, 2014",400.95,402.23,388.77,394.77,"25,267,100","5,285,043,276"
1891,"Oct 14, 2014",391.69,411.7,391.32,400.87,"38,491,500","5,365,153,884"
1892,"Oct 13, 2014",377.92,397.23,368.9,390.41,"35,221,400","5,223,924,767"
1893,"Oct 12, 2014",362.61,379.43,356.14,378.55,"17,552,800","5,063,689,090"
1894,"Oct 11, 2014",361.36,367.19,355.95,362.3,"13,345,200","4,844,961,125"
1895,"Oct 10, 2014",364.69,375.07,352.96,361.56,"43,665,700","4,833,830,847"
1896,"Oct 09, 2014",352.75,382.73,347.69,365.03,"83,641,104","4,878,718,500"
1897,"Oct 08, 2014",336.12,354.36,327.19,352.94,"54,736,300","4,715,887,222"
1898,"Oct 07, 2014",330.58,339.25,320.48,336.19,"49,199,900","4,490,819,565"
1899,"Oct 06, 2014",320.39,345.13,302.56,330.08,"79,011,800","4,408,130,777"
1900,"Oct 05, 2014",328.92,341.8,289.3,320.51,"83,308,096","4,279,040,870"
1901,"Oct 04, 2014",359.89,364.49,325.89,328.87,"47,236,500","4,389,218,291"
1902,"Oct 03, 2014",375.18,377.7,357.86,359.51,"30,901,200","4,796,851,775"
1903,"Oct 02, 2014",383.99,385.5,372.95,375.07,"21,777,700","5,003,085,408"
1904,"Oct 01, 2014",387.43,391.38,380.78,383.61,"26,229,400","5,115,688,242"
1905,"Sep 30, 2014",376.09,390.98,373.44,386.94,"34,707,300","5,158,621,325"
1906,"Sep 29, 2014",376.93,385.21,372.24,375.47,"32,497,700","5,004,177,243"
1907,"Sep 28, 2014",399.47,401.02,374.33,377.18,"23,613,300","5,025,729,375"
1908,"Sep 27, 2014",403.56,406.62,397.37,399.52,"15,029,300","5,322,075,836"
1909,"Sep 26, 2014",411.43,414.94,400.01,404.42,"21,460,800","5,386,071,486"
1910,"Sep 25, 2014",423.16,423.52,409.47,411.57,"26,814,400","5,479,902,023"
1911,"Sep 24, 2014",435.75,436.11,421.13,423.2,"30,627,700","5,632,911,451"
1912,"Sep 23, 2014",402.09,441.56,396.2,435.79,"45,099,500","5,798,754,889"
1913,"Sep 22, 2014",399.1,406.92,397.13,402.15,"24,127,600","5,349,637,034"
1914,"Sep 21, 2014",408.08,412.43,393.18,398.82,"26,580,100","5,303,651,275"
1915,"Sep 20, 2014",394.67,423.3,389.88,408.9,"36,863,600","5,436,072,002"
1916,"Sep 19, 2014",424.1,427.83,384.53,394.8,"37,919,700","5,246,779,621"
1917,"Sep 18, 2014",456.86,456.86,413.1,424.44,"34,483,200","5,638,918,842"
1918,"Sep 17, 2014",465.86,468.17,452.42,457.33,"21,056,800","6,073,910,021"
1919,"Sep 16, 2014",474.86,475.64,465.13,466.06,"16,797,300","6,187,570,806"
1920,"Sep 15, 2014",477.77,478.62,474.02,475.37,"15,345,200","6,309,195,218"
1921,"Sep 14, 2014",479.12,479.85,476.12,477.89,"13,105,500","6,340,778,582"
1922,"Sep 13, 2014",477.79,482.12,475.1,479.0,"15,588,000","6,353,614,254"
1923,"Sep 12, 2014",479.58,479.63,473.01,477.75,"15,437,200","6,334,873,398"
1924,"Sep 11, 2014",479.62,482.35,474.61,479.75,"16,852,900","6,359,504,769"
1925,"Sep 10, 2014",475.48,487.47,475.14,479.36,"22,787,800","6,352,285,708"
1926,"Sep 09, 2014",474.88,477.38,467.78,475.26,"21,447,800","6,296,101,902"
1927,"Sep 08, 2014",481.81,489.83,468.79,474.6,"30,238,000","6,285,637,995"
1928,"Sep 07, 2014",485.13,488.07,482.28,482.28,"8,994,050","6,385,589,802"
1929,"Sep 06, 2014",483.34,488.6,483.0,484.83,"10,601,400","6,417,500,778"
1930,"Sep 05, 2014",489.67,490.64,481.61,483.34,"15,302,500","6,395,641,762"
1931,"Sep 04, 2014",477.68,493.93,477.09,489.66,"26,081,400","6,477,467,310"
1932,"Sep 03, 2014",476.87,481.71,476.21,477.59,"13,342,200","6,315,859,936"
1933,"Sep 02, 2014",474.48,482.99,472.32,477.43,"23,337,900","6,311,703,012"
1934,"Sep 01, 2014",477.79,485.31,471.91,474.88,"20,432,000","6,276,309,535"
1935,"Aug 31, 2014",502.9,504.88,474.81,477.76,"44,632,300","6,312,801,960"
1936,"Aug 30, 2014",508.59,509.31,501.64,504.25,"9,424,070","6,660,385,523"
1937,"Aug 29, 2014",508.42,511.7,503.82,508.52,"17,624,800","6,714,458,468"
1938,"Aug 28, 2014",510.88,516.16,506.88,507.82,"19,862,000","6,703,031,046"
1939,"Aug 27, 2014",512.19,520.71,510.92,511.15,"22,648,500","6,744,868,296"
1940,"Aug 26, 2014",502.54,512.69,502.54,511.57,"23,235,100","6,748,171,027"
1941,"Aug 25, 2014",508.22,508.22,499.23,502.5,"18,356,700","6,626,339,378"
1942,"Aug 24, 2014",498.29,512.89,497.35,508.29,"19,441,700","6,700,963,067"
1943,"Aug 23, 2014",513.39,514.3,492.11,498.08,"25,171,900","6,564,528,885"
1944,"Aug 22, 2014",517.58,521.48,501.27,514.04,"36,563,900","6,772,889,206"
1945,"Aug 21, 2014",510.45,531.9,510.45,517.24,"49,444,200","6,812,929,386"
1946,"Aug 20, 2014",485.07,518.28,467.51,511.98,"46,527,600","6,741,573,447"
1947,"Aug 19, 2014",461.48,485.71,455.54,485.24,"38,422,400","6,387,510,426"
1948,"Aug 18, 2014",491.51,499.37,443.85,461.46,"50,783,800","6,072,259,848"
1949,"Aug 17, 2014",519.14,520.19,483.63,491.8,"24,300,900","6,468,997,661"
1950,"Aug 16, 2014",497.83,521.47,487.74,519.71,"22,832,500","6,833,965,310"
1951,"Aug 15, 2014",511.14,518.18,487.93,497.01,"25,598,300","6,533,519,507"
1952,"Aug 14, 2014",546.18,546.24,498.73,505.97,"35,803,900","6,649,282,620"
1953,"Aug 13, 2014",570.38,573.03,532.67,546.66,"25,777,500","7,181,459,812"
1954,"Aug 12, 2014",576.51,576.95,566.59,569.64,"13,978,200","7,481,336,243"
1955,"Aug 11, 2014",591.28,591.51,574.05,576.37,"14,764,200","7,567,178,700"
1956,"Aug 10, 2014",589.17,594.46,587.94,591.06,"7,555,310","7,757,394,871"
1957,"Aug 09, 2014",592.47,592.47,587.63,589.37,"7,922,070","7,732,619,577"
1958,"Aug 08, 2014",588.88,598.12,588.79,592.58,"11,072,000","7,771,958,458"
1959,"Aug 07, 2014",584.65,591.1,584.05,588.87,"11,131,400","7,721,014,780"
1960,"Aug 06, 2014",585.95,587.49,583.1,584.65,"14,497,900","7,663,383,046"
1961,"Aug 05, 2014",589.01,589.86,584.1,585.44,"10,790,800","7,671,275,262"
1962,"Aug 04, 2014",586.23,591.95,583.74,588.78,"9,867,570","7,713,117,798"
1963,"Aug 03, 2014",588.89,589.15,581.65,586.67,"9,917,990","7,683,520,602"
1964,"Aug 02, 2014",594.9,594.91,586.16,589.33,"8,359,080","7,716,181,169"
1965,"Aug 01, 2014",586.2,597.92,583.63,594.92,"18,215,900","7,786,796,032"
1966,"Jul 31, 2014",567.37,586.23,564.51,586.23,"22,467,900","7,670,841,007"
1967,"Jul 30, 2014",584.74,585.12,564.9,567.29,"14,898,800","7,420,859,009"
1968,"Jul 29, 2014",585.55,588.39,581.7,584.72,"11,275,400","7,646,390,353"
1969,"Jul 28, 2014",594.14,594.57,575.18,585.69,"19,316,400","7,656,826,297"
1970,"Jul 27, 2014",595.67,598.94,593.43,593.85,"7,774,230","7,761,289,329"
1971,"Jul 26, 2014",601.54,602.09,593.96,595.81,"10,752,900","7,784,669,228"
1972,"Jul 25, 2014",601.51,607.07,597.23,601.09,"12,279,500","7,851,574,790"
1973,"Jul 24, 2014",619.5,620.43,595.57,601.73,"20,917,200","7,857,489,687"
1974,"Jul 23, 2014",621.12,624.43,618.29,619.41,"11,056,600","8,086,153,118"
1975,"Jul 22, 2014",622.27,624.3,620.96,621.55,"9,602,880","8,111,799,946"
1976,"Jul 21, 2014",623.95,624.09,619.11,622.21,"10,711,900","8,118,204,691"
1977,"Jul 20, 2014",628.56,628.56,622.78,623.9,"5,760,120","8,137,808,455"
1978,"Jul 19, 2014",629.17,629.17,624.6,628.52,"7,222,030","8,195,599,907"
1979,"Jul 18, 2014",622.37,629.21,620.47,628.78,"14,158,100","8,196,212,862"
1980,"Jul 17, 2014",616.54,626.29,608.4,623.09,"16,576,700","8,119,394,873"
1981,"Jul 16, 2014",622.01,623.09,615.33,616.8,"13,182,400","8,034,806,880"
1982,"Jul 15, 2014",620.0,625.14,619.64,621.59,"10,873,200","8,094,883,399"
1983,"Jul 14, 2014",626.56,627.34,617.32,619.32,"12,706,800","8,062,877,468"
1984,"Jul 13, 2014",634.22,634.73,624.91,626.5,"11,291,000","8,154,265,678"
1985,"Jul 12, 2014",631.88,636.66,626.98,633.71,"13,329,000","8,245,635,914"
1986,"Jul 11, 2014",616.66,632.09,615.77,632.0,"16,467,100","8,220,889,623"
1987,"Jul 10, 2014",624.83,626.12,612.35,616.76,"15,880,700","8,020,234,277"
1988,"Jul 09, 2014",625.22,627.0,622.6,624.51,"9,819,150","8,118,679,451"
1989,"Jul 08, 2014",622.57,626.7,620.91,624.82,"10,005,500","8,120,056,626"
1990,"Jul 07, 2014",635.46,637.16,617.01,624.09,"17,813,600","8,108,140,914"
1991,"Jul 06, 2014",631.77,638.65,631.16,635.81,"10,080,000","8,258,179,220"
1992,"Jul 05, 2014",629.95,633.22,628.0,631.46,"9,105,940","8,199,437,572"
1993,"Jul 04, 2014",644.65,648.43,629.4,630.69,"22,237,200","8,187,107,456"
1994,"Jul 03, 2014",650.77,650.77,641.3,645.16,"18,949,000","8,372,189,412"
1995,"Jul 02, 2014",641.04,656.68,638.34,650.88,"25,768,200","8,444,194,978"
1996,"Jul 01, 2014",641.39,657.86,640.11,640.81,"38,446,300","8,311,317,901"
1997,"Jun 30, 2014",602.62,645.16,599.88,639.8,"46,422,400","8,296,103,745"
1998,"Jun 29, 2014",596.33,604.08,596.16,602.72,"8,897,470","7,813,280,835"
1999,"Jun 28, 2014",599.08,604.47,595.92,596.55,"13,398,100","7,730,991,679"
2000,"Jun 27, 2014",581.3,600.12,579.89,597.26,"20,814,600","7,737,366,940"
2001,"Jun 26, 2014",566.14,581.63,564.73,581.14,"14,655,900","7,525,767,735"
2002,"Jun 25, 2014",581.81,583.6,565.63,566.34,"20,687,700","7,331,658,430"
2003,"Jun 24, 2014",593.97,596.97,582.36,582.36,"14,144,900","7,536,340,173"
2004,"Jun 23, 2014",602.16,603.21,586.34,593.98,"14,053,800","7,684,029,467"
2005,"Jun 22, 2014",595.9,606.0,594.63,602.27,"10,877,700","7,788,609,493"
2006,"Jun 21, 2014",593.68,599.46,587.74,594.99,"9,256,290","7,691,773,955"
2007,"Jun 20, 2014",597.4,599.75,587.76,594.15,"18,134,100","7,678,074,490"
2008,"Jun 19, 2014",608.07,612.24,597.02,598.07,"12,803,800","7,726,000,792"
2009,"Jun 18, 2014",609.77,615.88,604.4,607.96,"17,862,000","7,851,200,010"
2010,"Jun 17, 2014",591.59,610.89,590.4,610.86,"18,597,300","7,886,300,055"
2011,"Jun 16, 2014",592.65,608.72,587.07,592.19,"28,677,500","7,642,482,234"
2012,"Jun 15, 2014",575.93,592.94,554.89,592.94,"23,580,900","7,649,361,650"
2013,"Jun 14, 2014",600.75,601.27,549.82,577.36,"38,481,200","7,445,594,334"
2014,"Jun 13, 2014",585.7,615.14,585.7,600.16,"35,700,700","7,737,046,327"
2015,"Jun 12, 2014",633.43,638.11,573.27,586.95,"50,818,800","7,564,343,900"
2016,"Jun 11, 2014",653.19,657.04,632.55,633.02,"25,163,800","8,155,307,439"
2017,"Jun 10, 2014",650.04,659.61,646.56,653.15,"17,913,400","8,412,294,411"
2018,"Jun 09, 2014",655.64,657.7,644.39,649.16,"19,065,400","8,358,149,331"
2019,"Jun 08, 2014",654.99,658.88,653.47,656.14,"8,614,190","8,445,489,607"
2020,"Jun 07, 2014",653.52,656.94,644.91,654.97,"15,855,300","8,428,206,589"
2021,"Jun 06, 2014",659.28,661.37,652.3,653.7,"18,680,100","8,409,353,268"
2022,"Jun 05, 2014",641.07,663.53,640.09,659.26,"29,621,300","8,478,552,324"
2023,"Jun 04, 2014",666.77,668.56,624.09,641.61,"37,731,500","8,249,183,077"
2024,"Jun 03, 2014",660.55,674.11,650.78,667.6,"40,653,700","8,580,309,812"
2025,"Jun 02, 2014",629.65,665.5,618.74,660.62,"45,450,200","8,487,587,033"
2026,"Jun 01, 2014",623.69,671.51,619.91,630.23,"45,259,100","8,094,125,581"
2027,"May 31, 2014",615.69,624.72,604.47,623.68,"15,107,100","8,007,248,676"
2028,"May 30, 2014",568.18,618.46,568.16,615.33,"31,985,400","7,897,757,908"
2029,"May 29, 2014",576.33,577.1,561.6,568.18,"18,707,800","7,290,260,762"
2030,"May 28, 2014",571.91,578.62,564.09,577.06,"19,289,000","7,402,205,099"
2031,"May 27, 2014",582.59,589.52,554.43,571.24,"38,032,000","7,325,147,499"
2032,"May 26, 2014",571.39,588.39,565.33,583.42,"29,959,800","7,479,335,238"
2033,"May 25, 2014",525.23,576.48,525.23,571.59,"47,010,300","7,325,371,780"
2034,"May 24, 2014",521.05,525.17,516.28,525.14,"11,499,300","6,727,963,028"
2035,"May 23, 2014",525.72,541.96,520.08,520.22,"34,934,700","6,662,964,359"
2036,"May 22, 2014",492.05,525.36,490.19,524.58,"33,086,500","6,716,604,600"
2037,"May 21, 2014",485.8,494.37,483.49,491.77,"14,626,000","6,294,422,409"
2038,"May 20, 2014",446.3,491.44,446.01,485.72,"40,327,500","6,214,911,439"
2039,"May 19, 2014",446.08,447.55,443.1,446.18,"6,242,620","5,706,978,471"
2040,"May 18, 2014",448.7,449.77,444.78,446.26,"2,857,830","5,706,165,793"
2041,"May 17, 2014",448.12,451.98,447.3,448.9,"2,945,790","5,737,967,927"
2042,"May 16, 2014",447.39,450.66,444.96,448.06,"6,475,100","5,725,217,915"
2043,"May 15, 2014",444.14,449.8,443.63,447.25,"7,362,980","5,712,906,334"
2044,"May 14, 2014",440.59,446.66,440.5,443.97,"9,472,960","5,669,111,766"
2045,"May 13, 2014",441.53,441.98,436.97,440.67,"7,682,670","5,625,308,533"
2046,"May 12, 2014",438.3,442.26,434.23,441.46,"7,383,770","5,633,629,021"
2047,"May 11, 2014",453.92,455.34,433.4,438.89,"12,251,700","5,598,956,479"
2048,"May 10, 2014",450.46,455.77,448.47,454.43,"6,682,600","5,795,543,101"
2049,"May 09, 2014",440.18,452.69,440.14,449.46,"10,347,900","5,730,133,343"
2050,"May 08, 2014",438.68,448.4,438.14,440.17,"9,446,580","5,609,810,850"
2051,"May 07, 2014",429.34,446.13,428.45,438.82,"18,332,200","5,590,798,951"
2052,"May 06, 2014",433.36,448.04,423.25,428.96,"12,507,300","5,463,474,513"
2053,"May 05, 2014",434.78,440.97,427.62,433.48,"10,004,800","5,518,951,942"
2054,"May 04, 2014",438.52,439.77,430.05,436.4,"5,621,260","5,554,777,406"
2055,"May 03, 2014",449.4,449.4,430.68,437.76,"9,849,640","5,570,422,954"
2056,"May 02, 2014",457.36,457.93,443.4,449.38,"10,394,200","5,716,625,927"
2057,"May 01, 2014",447.63,460.61,447.63,457.76,"12,871,800","5,821,425,472"
2058,"Apr 30, 2014",446.89,451.1,436.7,447.64,"15,244,900","5,690,810,165"
2059,"Apr 29, 2014",439.98,451.64,435.18,447.21,"16,401,400","5,683,724,524"
2060,"Apr 28, 2014",430.72,447.53,422.94,440.29,"23,876,600","5,593,864,954"
2061,"Apr 27, 2014",457.24,459.33,436.39,436.39,"10,949,500","5,542,720,307"
2062,"Apr 26, 2014",461.7,464.54,449.1,458.6,"12,214,600","5,822,776,642"
